#source: https://www.kaggle.com/nathanlauga/nba-games
SEASON|DATE|TEAM_home|TEAM_away|PTS_home|PTS_away|REB_home|REB_away|AST_home|AST_away|FG3_PCT_home|FG3_PCT_away
2016|2017-01-14|Washington Wizards|Philadelphia 76ers|109|93|50|49|18|20|47.1|32.3
2016|2017-01-14|Utah Jazz|Orlando Magic|114|107|44|40|28|23|26.9|35.3
2016|2017-01-13|Philadelphia 76ers|Charlotte Hornets|102|93|38|41|26|11|36.8|26.1
2016|2017-01-13|Toronto Raptors|Brooklyn Nets|132|113|49|35|21|26|39.3|47.2
2016|2017-01-13|Milwaukee Bucks|Miami Heat|116|108|46|27|28|33|60.0|37.5
2016|2017-01-13|Houston Rockets|Memphis Grizzlies|105|110|31|45|19|25|24.4|37.0
2016|2017-01-13|Minnesota Timberwolves|Oklahoma City Thunder|96|86|42|47|21|19|27.8|15.0
2016|2017-01-13|Atlanta Hawks|Boston Celtics|101|103|43|43|22|22|36.7|38.6
2016|2017-01-13|Portland Trail Blazers|Orlando Magic|109|115|43|45|19|21|29.4|55.6
2016|2017-01-13|Sacramento Kings|Cleveland Cavaliers|108|120|42|39|23|27|36.0|40.5
2016|2017-01-13|Utah Jazz|Detroit Pistons|110|77|47|35|22|15|51.6|35.3
2016|2017-01-12|Denver Nuggets|Indiana Pacers|140|112|47|34|37|26|46.9|41.4
2016|2017-01-12|Brooklyn Nets|New Orleans Pelicans|95|104|50|50|22|16|21.4|34.4
2016|2017-01-12|New York Knicks|Chicago Bulls|104|89|48|43|21|20|30.4|16.7
2016|2017-01-12|San Antonio Spurs|Los Angeles Lakers|134|94|46|29|32|23|47.6|30.0
2016|2017-01-12|Phoenix Suns|Dallas Mavericks|108|113|47|32|15|29|55.6|44.1
2016|2017-01-12|Golden State Warriors|Detroit Pistons|127|107|37|40|39|20|51.7|21.4
2016|2017-01-11|Philadelphia 76ers|New York Knicks|98|97|47|40|27|20|25.0|18.2
2016|2017-01-11|Oklahoma City Thunder|Memphis Grizzlies|103|95|53|39|21|18|30.8|29.2
2016|2017-01-11|Minnesota Timberwolves|Houston Rockets|119|105|49|32|31|23|34.8|35.7
2016|2017-01-11|Boston Celtics|Washington Wizards|117|108|45|44|20|28|41.5|38.5
2016|2017-01-11|Los Angeles Clippers|Orlando Magic|105|96|49|35|23|21|34.6|22.2
2016|2017-01-11|Portland Trail Blazers|Cleveland Cavaliers|102|86|51|48|29|14|33.3|30.0
2016|2017-01-10|Washington Wizards|Chicago Bulls|101|99|42|44|24|19|50.0|37.0
2016|2017-01-10|Toronto Raptors|Boston Celtics|114|106|50|33|17|21|45.5|33.3
2016|2017-01-10|Brooklyn Nets|Atlanta Hawks|97|117|48|53|22|25|34.5|30.4
2016|2017-01-10|Houston Rockets|Charlotte Hornets|121|114|44|43|25|30|43.6|44.2
2016|2017-01-10|San Antonio Spurs|Milwaukee Bucks|107|109|41|38|22|32|40.0|52.6
2016|2017-01-10|Utah Jazz|Cleveland Cavaliers|100|92|46|42|22|15|38.2|29.0
2016|2017-01-10|Los Angeles Lakers|Portland Trail Blazers|87|108|38|50|18|25|37.5|33.3
2016|2017-01-10|Golden State Warriors|Miami Heat|107|95|48|46|28|25|40.7|20.0
2016|2017-01-10|Sacramento Kings|Detroit Pistons|100|94|45|35|21|14|56.5|44.4
2016|2017-01-09|New York Knicks|New Orleans Pelicans|96|110|45|39|17|24|37.9|44.4
2016|2017-01-09|Chicago Bulls|Oklahoma City Thunder|94|109|38|42|18|30|36.8|29.2
2016|2017-01-09|Minnesota Timberwolves|Dallas Mavericks|101|92|42|25|30|24|37.5|46.4
2016|2017-01-08|Brooklyn Nets|Philadelphia 76ers|95|105|40|46|21|19|37.0|29.6
2016|2017-01-08|Milwaukee Bucks|Washington Wizards|101|107|32|49|25|23|39.1|31.3
2016|2017-01-08|Los Angeles Clippers|Miami Heat|98|86|51|50|27|14|30.0|25.9
2016|2017-01-08|Toronto Raptors|Houston Rockets|122|129|39|39|19|27|44.0|28.9
2016|2017-01-08|Memphis Grizzlies|Utah Jazz|88|79|37|43|19|14|37.5|39.1
2016|2017-01-08|Phoenix Suns|Cleveland Cavaliers|116|120|36|38|23|15|33.3|44.1
2016|2017-01-08|Portland Trail Blazers|Detroit Pistons|124|125|42|41|36|19|42.9|32.0
2016|2017-01-08|Sacramento Kings|Golden State Warriors|106|117|31|46|21|33|39.3|34.5
2016|2017-01-08|Los Angeles Lakers|Orlando Magic|111|95|47|54|23|24|25.0|26.9
2016|2017-01-07|Indiana Pacers|New York Knicks|123|109|53|32|25|25|45.8|38.7
2016|2017-01-07|Boston Celtics|New Orleans Pelicans|117|108|47|42|26|22|50.0|32.3
2016|2017-01-07|Chicago Bulls|Toronto Raptors|123|118|60|41|25|20|39.3|25.8
2016|2017-01-07|Oklahoma City Thunder|Denver Nuggets|121|106|49|53|23|18|33.3|37.5
2016|2017-01-07|Minnesota Timberwolves|Utah Jazz|92|94|48|39|23|23|35.0|34.8
2016|2017-01-07|Dallas Mavericks|Atlanta Hawks|82|97|41|47|18|19|25.0|50.0
2016|2017-01-07|San Antonio Spurs|Charlotte Hornets|102|85|43|48|29|18|38.2|19.0
2016|2017-01-06|Washington Wizards|Minnesota Timberwolves|112|105|33|38|31|22|54.5|38.9
2016|2017-01-06|Orlando Magic|Houston Rockets|93|100|49|45|18|26|34.8|30.6
2016|2017-01-06|Boston Celtics|Philadelphia 76ers|110|106|42|41|28|30|47.5|32.1
2016|2017-01-06|Brooklyn Nets|Cleveland Cavaliers|108|116|52|46|21|19|30.0|27.3
2016|2017-01-06|Milwaukee Bucks|New York Knicks|111|116|35|40|24|29|54.5|56.5
2016|2017-01-06|Los Angeles Lakers|Miami Heat|127|100|62|41|22|17|35.7|25.0
2016|2017-01-06|Golden State Warriors|Memphis Grizzlies|119|128|44|47|23|29|26.7|39.4
2016|2017-01-06|Sacramento Kings|Los Angeles Clippers|98|106|50|45|23|28|30.0|41.9
2016|2017-01-05|Indiana Pacers|Brooklyn Nets|121|109|44|45|23|22|45.5|44.7
2016|2017-01-05|Toronto Raptors|Utah Jazz|101|93|45|46|14|16|38.1|35.0
2016|2017-01-05|Detroit Pistons|Charlotte Hornets|115|114|56|49|24|20|35.7|38.5
2016|2017-01-05|New Orleans Pelicans|Atlanta Hawks|94|99|52|55|19|23|42.9|39.1
2016|2017-01-05|Houston Rockets|Oklahoma City Thunder|118|116|43|54|27|15|38.5|40.0
2016|2017-01-05|Dallas Mavericks|Phoenix Suns|95|102|31|53|18|15|31.0|41.2
2016|2017-01-05|Denver Nuggets|San Antonio Spurs|99|127|38|41|25|34|28.0|50.0
2016|2017-01-05|Portland Trail Blazers|Los Angeles Lakers|118|109|47|40|29|15|36.4|32.3
2016|2017-01-04|Charlotte Hornets|Oklahoma City Thunder|123|112|43|51|25|22|37.5|30.0
2016|2017-01-04|Orlando Magic|Atlanta Hawks|92|111|40|39|19|27|32.1|52.6
2016|2017-01-04|New York Knicks|Milwaukee Bucks|104|105|46|42|26|20|46.4|32.1
2016|2017-01-04|Cleveland Cavaliers|Chicago Bulls|94|106|44|43|13|23|32.0|43.3
2016|2017-01-04|Los Angeles Clippers|Memphis Grizzlies|115|106|45|43|23|30|39.1|39.3
2016|2017-01-04|Golden State Warriors|Portland Trail Blazers|125|117|39|44|31|23|36.1|46.2
2016|2017-01-04|Sacramento Kings|Miami Heat|102|107|26|39|26|24|40.0|42.9
2016|2017-01-03|Philadelphia 76ers|Minnesota Timberwolves|93|91|48|47|19|20|21.9|29.2
2016|2017-01-03|Boston Celtics|Utah Jazz|115|104|32|35|31|27|54.8|42.3
2016|2017-01-03|Detroit Pistons|Indiana Pacers|116|121|42|34|31|26|34.5|56.3
2016|2017-01-03|Dallas Mavericks|Washington Wizards|113|105|42|38|20|27|53.1|36.7
2016|2017-01-03|San Antonio Spurs|Toronto Raptors|110|82|43|43|32|8|54.2|22.2
2016|2017-01-03|Denver Nuggets|Sacramento Kings|113|120|32|33|29|26|47.4|37.9
2016|2017-01-03|Phoenix Suns|Miami Heat|99|90|49|43|21|18|39.1|26.1
2016|2017-01-03|Los Angeles Lakers|Memphis Grizzlies|116|102|43|39|34|18|51.5|32.3
2016|2017-01-02|Milwaukee Bucks|Oklahoma City Thunder|98|94|39|40|21|20|36.8|33.3
2016|2017-01-02|Cleveland Cavaliers|New Orleans Pelicans|90|82|56|45|16|26|19.4|42.3
2016|2017-01-02|Brooklyn Nets|Utah Jazz|89|101|44|46|13|11|22.2|29.2
2016|2017-01-02|New York Knicks|Orlando Magic|103|115|46|39|18|35|38.1|48.4
2016|2017-01-02|Chicago Bulls|Charlotte Hornets|118|111|45|34|23|24|30.4|47.4
2016|2017-01-02|Houston Rockets|Washington Wizards|101|91|41|45|25|23|30.8|23.1
2016|2017-01-02|Los Angeles Clippers|Phoenix Suns|109|98|51|48|17|22|43.8|13.3
2016|2017-01-02|Golden State Warriors|Denver Nuggets|127|119|43|48|33|33|44.0|25.7
2016|2017-01-01|Atlanta Hawks|San Antonio Spurs|114|112|46|47|25|27|50.0|33.3
2016|2017-01-01|Miami Heat|Detroit Pistons|98|107|34|48|25|16|53.8|40.9
2016|2017-01-01|Indiana Pacers|Orlando Magic|117|104|46|42|28|25|40.9|26.3
2016|2017-01-01|Minnesota Timberwolves|Portland Trail Blazers|89|95|47|41|21|13|30.4|27.3
2016|2017-01-01|Los Angeles Lakers|Toronto Raptors|114|123|43|40|19|18|46.9|58.8
2016|2016-12-31|Sacramento Kings|Memphis Grizzlies|98|112|39|40|17|25|39.3|48.6
2016|2016-12-31|Chicago Bulls|Milwaukee Bucks|96|116|37|42|23|29|37.0|60.0
2016|2016-12-31|Charlotte Hornets|Cleveland Cavaliers|109|121|39|35|24|17|37.5|45.2
2016|2016-12-31|Houston Rockets|New York Knicks|129|122|46|48|30|21|38.2|31.3
2016|2016-12-31|Utah Jazz|Phoenix Suns|91|86|46|41|17|9|40.0|41.2
2016|2016-12-31|Oklahoma City Thunder|Los Angeles Clippers|114|88|44|38|25|14|34.5|26.7
2016|2016-12-30|Indiana Pacers|Chicago Bulls|111|101|42|47|26|17|36.8|26.1
2016|2016-12-30|Washington Wizards|Brooklyn Nets|118|95|44|32|28|18|50.0|40.0
2016|2016-12-30|Boston Celtics|Miami Heat|117|114|30|39|28|35|53.1|39.3
2016|2016-12-30|New Orleans Pelicans|New York Knicks|104|92|42|50|22|18|41.4|30.4
2016|2016-12-30|Houston Rockets|Los Angeles Clippers|140|116|45|38|29|22|35.0|39.4
2016|2016-12-30|Minnesota Timberwolves|Milwaukee Bucks|116|99|34|29|30|22|52.0|44.4
2016|2016-12-30|Atlanta Hawks|Detroit Pistons|105|98|44|43|29|22|30.8|29.0
2016|2016-12-30|San Antonio Spurs|Portland Trail Blazers|110|94|48|25|22|19|50.0|30.0
2016|2016-12-30|Denver Nuggets|Philadelphia 76ers|122|124|45|44|29|25|40.7|48.5
2016|2016-12-30|Golden State Warriors|Dallas Mavericks|108|99|43|40|31|22|33.3|25.0
2016|2016-12-29|Charlotte Hornets|Miami Heat|91|82|54|46|18|26|19.2|35.7
2016|2016-12-29|Memphis Grizzlies|Oklahoma City Thunder|114|80|39|39|24|9|59.1|18.2
2016|2016-12-29|Cleveland Cavaliers|Boston Celtics|124|118|46|29|29|26|36.8|32.4
2016|2016-12-29|Utah Jazz|Philadelphia 76ers|100|83|43|41|21|16|57.7|25.0
2016|2016-12-29|Phoenix Suns|Toronto Raptors|99|91|47|43|20|10|42.9|25.9
2016|2016-12-29|Los Angeles Lakers|Dallas Mavericks|89|101|34|42|15|24|36.8|45.2
2016|2016-12-28|Washington Wizards|Indiana Pacers|111|105|54|34|21|24|36.4|39.3
2016|2016-12-28|Orlando Magic|Charlotte Hornets|101|120|33|46|25|25|26.5|41.7
2016|2016-12-28|Atlanta Hawks|New York Knicks|102|98|55|55|19|20|25.9|25.9
2016|2016-12-28|Detroit Pistons|Milwaukee Bucks|94|119|44|38|28|36|25.0|50.0
2016|2016-12-28|Chicago Bulls|Brooklyn Nets|101|99|54|37|20|21|23.1|40.6
2016|2016-12-28|New Orleans Pelicans|Los Angeles Clippers|102|98|45|58|23|15|34.5|29.7
2016|2016-12-28|San Antonio Spurs|Phoenix Suns|119|98|46|33|20|20|29.4|43.8
2016|2016-12-28|Denver Nuggets|Minnesota Timberwolves|105|103|38|43|29|29|35.7|28.0
2016|2016-12-28|Portland Trail Blazers|Sacramento Kings|102|89|45|39|19|20|48.0|32.1
2016|2016-12-28|Golden State Warriors|Toronto Raptors|121|111|51|45|33|24|60.9|37.1
2016|2016-12-27|Boston Celtics|Memphis Grizzlies|113|103|47|37|30|22|38.7|30.0
2016|2016-12-27|Miami Heat|Oklahoma City Thunder|94|106|32|46|14|21|31.8|26.3
2016|2016-12-27|Dallas Mavericks|Houston Rockets|107|123|38|47|22|23|39.5|53.1
2016|2016-12-27|Los Angeles Lakers|Utah Jazz|100|102|40|39|19|19|25.0|34.6
2016|2016-12-26|Washington Wizards|Milwaukee Bucks|107|102|40|42|29|27|41.4|30.0
2016|2016-12-26|Orlando Magic|Memphis Grizzlies|112|102|43|35|23|17|50.0|40.0
2016|2016-12-26|Brooklyn Nets|Charlotte Hornets|120|118|39|44|26|23|48.4|30.8
2016|2016-12-26|Detroit Pistons|Cleveland Cavaliers|106|90|45|47|25|19|57.1|39.3
2016|2016-12-26|Chicago Bulls|Indiana Pacers|90|85|48|40|17|26|24.0|36.0
2016|2016-12-26|New Orleans Pelicans|Dallas Mavericks|111|104|41|32|24|27|48.0|40.6
2016|2016-12-26|Houston Rockets|Phoenix Suns|131|115|47|53|28|17|34.9|23.3
2016|2016-12-26|Minnesota Timberwolves|Atlanta Hawks|104|90|40|46|26|20|48.4|25.0
2016|2016-12-26|Portland Trail Blazers|Toronto Raptors|91|95|54|52|22|17|34.8|35.3
2016|2016-12-26|Los Angeles Clippers|Denver Nuggets|102|106|38|51|22|22|36.0|35.5
2016|2016-12-26|Sacramento Kings|Philadelphia 76ers|102|100|42|38|24|20|28.0|36.0
2016|2016-12-25|New York Knicks|Boston Celtics|114|119|49|39|11|25|34.8|38.9
2016|2016-12-25|Cleveland Cavaliers|Golden State Warriors|109|108|44|42|20|25|34.3|30.0
2016|2016-12-25|San Antonio Spurs|Chicago Bulls|119|100|43|38|30|20|50.0|38.9
2016|2016-12-25|Oklahoma City Thunder|Minnesota Timberwolves|112|100|42|36|26|19|33.3|33.3
2016|2016-12-25|Los Angeles Lakers|Los Angeles Clippers|111|102|48|42|18|24|32.0|34.5
2016|2016-12-23|Charlotte Hornets|Chicago Bulls|103|91|48|52|25|20|27.8|31.8
2016|2016-12-23|Orlando Magic|Los Angeles Lakers|109|90|47|46|25|16|40.7|34.8
2016|2016-12-23|Cleveland Cavaliers|Brooklyn Nets|119|99|51|44|28|22|22.9|26.7
2016|2016-12-23|Boston Celtics|Oklahoma City Thunder|112|117|39|44|29|27|32.1|42.3
2016|2016-12-23|Detroit Pistons|Golden State Warriors|113|119|36|41|22|35|34.5|40.7
2016|2016-12-23|Milwaukee Bucks|Washington Wizards|123|96|41|30|29|24|36.0|29.2
2016|2016-12-23|Memphis Grizzlies|Houston Rockets|115|109|38|40|23|27|52.0|38.5
2016|2016-12-23|New Orleans Pelicans|Miami Heat|91|87|51|59|17|19|39.3|40.0
2016|2016-12-23|Minnesota Timberwolves|Sacramento Kings|105|109|42|34|18|27|37.5|51.7
2016|2016-12-23|Denver Nuggets|Atlanta Hawks|108|109|46|40|27|26|32.0|32.0
2016|2016-12-23|Utah Jazz|Toronto Raptors|98|104|40|36|21|12|37.0|38.1
2016|2016-12-23|Phoenix Suns|Philadelphia 76ers|123|116|43|28|25|23|46.2|41.9
2016|2016-12-23|Portland Trail Blazers|San Antonio Spurs|90|110|33|45|21|19|40.0|60.0
2016|2016-12-23|Los Angeles Clippers|Dallas Mavericks|88|90|41|42|17|21|44.8|24.1
2016|2016-12-22|Indiana Pacers|Boston Celtics|102|109|50|44|20|19|30.4|25.6
2016|2016-12-22|Brooklyn Nets|Golden State Warriors|101|117|46|51|22|29|37.1|32.4
2016|2016-12-22|New York Knicks|Orlando Magic|106|95|52|41|26|21|45.0|18.5
2016|2016-12-22|Miami Heat|Los Angeles Lakers|115|107|47|40|25|18|50.0|36.8
2016|2016-12-22|Los Angeles Clippers|San Antonio Spurs|106|101|40|55|18|19|39.3|31.6
2016|2016-12-21|Cleveland Cavaliers|Milwaukee Bucks|113|102|42|39|30|24|55.6|40.9
2016|2016-12-21|Atlanta Hawks|Minnesota Timberwolves|84|92|35|52|19|21|26.9|31.0
2016|2016-12-21|Detroit Pistons|Memphis Grizzlies|86|98|46|38|17|25|26.1|40.0
2016|2016-12-21|Chicago Bulls|Washington Wizards|97|107|49|44|25|23|28.6|16.7
2016|2016-12-21|New Orleans Pelicans|Oklahoma City Thunder|110|121|33|49|25|22|40.0|39.3
2016|2016-12-21|Utah Jazz|Sacramento Kings|93|94|43|41|19|13|33.3|47.6
2016|2016-12-21|Phoenix Suns|Houston Rockets|111|125|44|37|20|30|36.0|47.4
2016|2016-12-21|Portland Trail Blazers|Dallas Mavericks|95|96|43|38|15|14|37.0|22.6
2016|2016-12-20|Philadelphia 76ers|New Orleans Pelicans|93|108|43|56|18|28|33.3|58.8
2016|2016-12-20|Charlotte Hornets|Los Angeles Lakers|117|113|44|40|30|29|44.0|48.5
2016|2016-12-20|Toronto Raptors|Brooklyn Nets|116|104|48|52|19|20|44.4|28.6
2016|2016-12-20|New York Knicks|Indiana Pacers|118|111|45|44|24|22|56.5|26.1
2016|2016-12-20|Miami Heat|Orlando Magic|130|136|48|47|22|24|40.0|50.0
2016|2016-12-20|Milwaukee Bucks|Cleveland Cavaliers|108|114|51|43|22|19|25.9|42.5
2016|2016-12-20|Memphis Grizzlies|Boston Celtics|109|112|52|41|23|22|40.0|32.4
2016|2016-12-20|Houston Rockets|San Antonio Spurs|100|102|51|43|22|21|15.8|52.2
2016|2016-12-20|Los Angeles Clippers|Denver Nuggets|119|102|37|46|32|22|44.4|28.2
2016|2016-12-20|Golden State Warriors|Utah Jazz|104|74|50|44|24|13|39.1|30.0
2016|2016-12-20|Sacramento Kings|Portland Trail Blazers|126|121|31|41|20|30|43.5|14.3
2016|2016-12-19|Indiana Pacers|Washington Wizards|107|105|41|49|18|19|33.3|24.2
2016|2016-12-19|Chicago Bulls|Detroit Pistons|113|82|46|32|34|19|50.0|13.0
2016|2016-12-19|Oklahoma City Thunder|Atlanta Hawks|108|110|44|35|13|24|28.6|39.1
2016|2016-12-19|Minnesota Timberwolves|Phoenix Suns|115|108|41|34|26|16|36.8|42.9
2016|2016-12-19|Denver Nuggets|Dallas Mavericks|117|107|41|29|32|21|52.0|56.0
2016|2016-12-18|Washington Wizards|Los Angeles Clippers|117|110|33|40|24|28|52.6|29.2
2016|2016-12-18|Dallas Mavericks|Sacramento Kings|99|79|44|42|20|16|39.4|25.8
2016|2016-12-18|Memphis Grizzlies|Utah Jazz|73|82|48|42|12|18|8.7|29.6
2016|2016-12-18|Philadelphia 76ers|Brooklyn Nets|108|107|47|43|23|26|42.9|35.3
2016|2016-12-18|Orlando Magic|Toronto Raptors|79|109|42|47|13|20|14.3|25.9
2016|2016-12-18|Miami Heat|Boston Celtics|95|105|41|37|23|21|37.5|32.1
2016|2016-12-18|San Antonio Spurs|New Orleans Pelicans|113|100|49|37|31|29|50.0|38.5
2016|2016-12-17|Oklahoma City Thunder|Phoenix Suns|114|101|42|43|28|16|43.8|36.4
2016|2016-12-17|Detroit Pistons|Indiana Pacers|90|105|40|51|22|20|33.3|31.6
2016|2016-12-17|Atlanta Hawks|Charlotte Hornets|99|107|47|43|26|26|38.5|44.4
2016|2016-12-17|Cleveland Cavaliers|Los Angeles Lakers|119|108|44|41|30|30|45.5|43.2
2016|2016-12-17|Minnesota Timberwolves|Houston Rockets|109|111|55|47|29|25|33.3|33.3
2016|2016-12-17|Denver Nuggets|New York Knicks|127|114|41|35|26|18|37.0|34.8
2016|2016-12-17|Golden State Warriors|Portland Trail Blazers|135|90|56|31|36|16|50.0|28.6
2016|2016-12-16|Washington Wizards|Detroit Pistons|122|108|36|40|30|22|48.0|35.7
2016|2016-12-16|Orlando Magic|Brooklyn Nets|118|111|49|45|22|21|24.1|40.7
2016|2016-12-16|Boston Celtics|Charlotte Hornets|96|88|46|53|26|21|32.1|26.7
2016|2016-12-16|Toronto Raptors|Atlanta Hawks|121|125|28|44|20|26|47.6|44.0
2016|2016-12-16|Chicago Bulls|Milwaukee Bucks|69|95|50|53|17|26|23.8|40.0
2016|2016-12-16|Memphis Grizzlies|Sacramento Kings|92|96|47|45|19|18|20.0|29.2
2016|2016-12-16|Houston Rockets|New Orleans Pelicans|122|100|57|47|27|17|39.3|33.3
2016|2016-12-16|Philadelphia 76ers|Los Angeles Lakers|89|100|48|46|22|19|19.4|30.0
2016|2016-12-16|Miami Heat|Los Angeles Clippers|98|102|47|50|20|17|22.2|28.0
2016|2016-12-16|Utah Jazz|Dallas Mavericks|103|100|41|27|18|18|36.4|42.9
2016|2016-12-15|Milwaukee Bucks|Chicago Bulls|108|97|42|41|32|23|55.0|25.0
2016|2016-12-15|New Orleans Pelicans|Indiana Pacers|102|95|55|46|23|23|37.0|14.3
2016|2016-12-15|Denver Nuggets|Portland Trail Blazers|132|120|36|41|27|22|48.4|34.8
2016|2016-12-15|Phoenix Suns|San Antonio Spurs|92|107|35|50|15|19|37.0|31.3
2016|2016-12-15|Golden State Warriors|New York Knicks|103|90|57|49|41|19|28.1|23.8
2016|2016-12-14|Philadelphia 76ers|Toronto Raptors|114|123|43|39|29|21|31.0|34.5
2016|2016-12-14|Washington Wizards|Charlotte Hornets|109|106|41|33|27|25|27.8|42.4
2016|2016-12-14|Orlando Magic|Los Angeles Clippers|108|113|39|42|29|21|42.4|52.0
2016|2016-12-14|Miami Heat|Indiana Pacers|95|89|58|38|23|14|28.0|33.3
2016|2016-12-14|Brooklyn Nets|Los Angeles Lakers|107|97|61|49|19|11|31.4|22.2
2016|2016-12-14|Memphis Grizzlies|Cleveland Cavaliers|93|85|55|39|22|10|52.2|36.0
2016|2016-12-14|Houston Rockets|Sacramento Kings|132|98|47|40|40|27|52.4|34.4
2016|2016-12-14|Dallas Mavericks|Detroit Pistons|85|95|30|50|19|18|32.0|29.4
2016|2016-12-14|Utah Jazz|Oklahoma City Thunder|109|89|38|38|22|14|56.5|31.6
2016|2016-12-14|San Antonio Spurs|Boston Celtics|108|101|38|35|33|25|36.4|32.3
2016|2016-12-13|Cleveland Cavaliers|Memphis Grizzlies|103|86|46|43|21|19|38.7|18.2
2016|2016-12-13|Atlanta Hawks|Orlando Magic|120|131|45|28|29|36|39.3|44.1
2016|2016-12-13|Chicago Bulls|Minnesota Timberwolves|94|99|42|48|20|24|26.7|28.6
2016|2016-12-13|New Orleans Pelicans|Golden State Warriors|109|113|45|45|26|30|40.0|41.2
2016|2016-12-13|Phoenix Suns|New York Knicks|113|111|61|43|13|23|30.0|35.0
2016|2016-12-13|Portland Trail Blazers|Oklahoma City Thunder|114|95|37|43|23|18|34.8|29.6
2016|2016-12-12|Indiana Pacers|Charlotte Hornets|110|94|42|46|24|16|47.2|38.5
2016|2016-12-12|Toronto Raptors|Milwaukee Bucks|122|100|46|37|26|27|56.0|16.7
2016|2016-12-12|Miami Heat|Washington Wizards|112|101|47|37|25|17|34.6|21.7
2016|2016-12-12|Houston Rockets|Brooklyn Nets|122|118|39|41|23|21|39.5|35.0
2016|2016-12-12|Dallas Mavericks|Denver Nuggets|112|92|34|43|22|19|46.2|28.0
2016|2016-12-12|Los Angeles Clippers|Portland Trail Blazers|121|120|38|42|26|25|47.8|47.6
2016|2016-12-12|Sacramento Kings|Los Angeles Lakers|116|92|47|39|23|18|43.5|43.5
2016|2016-12-11|Detroit Pistons|Philadelphia 76ers|79|97|34|42|15|24|26.3|41.2
2016|2016-12-11|Oklahoma City Thunder|Boston Celtics|99|96|49|40|17|28|14.3|34.4
2016|2016-12-11|Minnesota Timberwolves|Golden State Warriors|108|116|51|37|17|30|37.5|40.6
2016|2016-12-11|Phoenix Suns|New Orleans Pelicans|119|120|57|49|21|24|34.1|40.0
2016|2016-12-11|Los Angeles Lakers|New York Knicks|112|118|41|44|26|21|35.7|45.5
2016|2016-12-10|Washington Wizards|Milwaukee Bucks|110|105|40|40|29|22|38.1|52.0
2016|2016-12-10|Orlando Magic|Denver Nuggets|113|121|31|44|27|25|40.7|42.1
2016|2016-12-10|Indiana Pacers|Portland Trail Blazers|118|111|39|41|24|22|51.7|43.2
2016|2016-12-10|Cleveland Cavaliers|Charlotte Hornets|116|105|40|39|25|24|41.9|37.0
2016|2016-12-10|Chicago Bulls|Miami Heat|105|100|47|43|17|25|12.5|25.0
2016|2016-12-10|Memphis Grizzlies|Golden State Warriors|110|89|47|42|23|15|30.8|33.3
2016|2016-12-10|Houston Rockets|Dallas Mavericks|109|87|48|32|31|18|51.4|32.4
2016|2016-12-10|San Antonio Spurs|Brooklyn Nets|130|101|49|47|38|21|53.8|25.9
2016|2016-12-10|Utah Jazz|Sacramento Kings|104|84|54|34|23|17|44.8|34.6
2016|2016-12-10|Los Angeles Clippers|New Orleans Pelicans|133|105|40|34|34|25|47.2|42.1
2016|2016-12-09|Charlotte Hornets|Orlando Magic|109|88|59|40|23|22|40.9|26.5
2016|2016-12-09|Cleveland Cavaliers|Miami Heat|114|84|47|46|23|18|37.5|22.2
2016|2016-12-09|Boston Celtics|Toronto Raptors|94|101|46|50|24|12|40.5|45.0
2016|2016-12-09|Milwaukee Bucks|Atlanta Hawks|110|114|43|46|26|32|42.9|35.3
2016|2016-12-09|Oklahoma City Thunder|Houston Rockets|99|102|46|52|18|26|25.0|26.2
2016|2016-12-09|Minnesota Timberwolves|Detroit Pistons|90|117|37|42|19|23|18.8|48.3
2016|2016-12-09|Dallas Mavericks|Indiana Pacers|111|103|33|38|23|21|46.9|56.0
2016|2016-12-09|Los Angeles Lakers|Phoenix Suns|115|119|49|44|18|26|34.6|43.3
2016|2016-12-09|Sacramento Kings|New York Knicks|100|103|39|54|24|22|25.0|34.5
2016|2016-12-08|Toronto Raptors|Minnesota Timberwolves|124|110|42|43|25|19|44.4|32.1
2016|2016-12-08|Washington Wizards|Denver Nuggets|92|85|35|45|21|24|31.6|21.9
2016|2016-12-08|Memphis Grizzlies|Portland Trail Blazers|88|86|58|52|13|13|30.0|25.0
2016|2016-12-08|New Orleans Pelicans|Philadelphia 76ers|88|99|47|46|18|27|28.0|30.0
2016|2016-12-08|Utah Jazz|Golden State Warriors|99|106|46|47|20|26|26.3|41.4
2016|2016-12-08|Chicago Bulls|San Antonio Spurs|95|91|51|43|24|21|23.5|32.1
2016|2016-12-07|Charlotte Hornets|Detroit Pistons|87|77|51|57|13|21|28.6|14.8
2016|2016-12-07|Orlando Magic|Boston Celtics|87|117|37|49|20|29|42.3|26.9
2016|2016-12-07|Brooklyn Nets|Denver Nuggets|116|111|42|58|18|18|34.6|29.7
2016|2016-12-07|Atlanta Hawks|Miami Heat|103|95|47|33|27|20|21.1|40.7
2016|2016-12-07|Milwaukee Bucks|Portland Trail Blazers|115|107|41|44|19|25|41.7|42.5
2016|2016-12-07|Houston Rockets|Los Angeles Lakers|134|95|52|39|35|14|41.7|25.0
2016|2016-12-07|New York Knicks|Cleveland Cavaliers|94|126|43|46|22|23|35.5|55.0
2016|2016-12-07|Dallas Mavericks|Sacramento Kings|89|120|40|40|17|28|33.3|45.5
2016|2016-12-07|Phoenix Suns|Indiana Pacers|94|109|40|49|17|16|27.3|30.4
2016|2016-12-07|Los Angeles Clippers|Golden State Warriors|98|115|47|46|15|32|30.8|22.6
