# SOURCE: https://data.gov.sg/dataset/resident-population-by-ethnicity-gender-and-age-group
# year;sex;ethnicity;age_group;population
1972;Female;Chinese;60 - 64 Years;23200
1972;Female;Chinese;65 - 69 Years;16800
1972;Female;Chinese;70 - 74 Years;na
1972;Female;Chinese;75 - 79 Years;na
1972;Female;Chinese;80 - 84 Years;na
1972;Female;Chinese;85 - 89 Years;na
1972;Female;Chinese;90 Years & Over;na
1972;Male;Indians;0  -  4 Years;7500
1972;Male;Indians;5  -  9 Years;9300
1972;Male;Indians;10 - 14 Years;10500
1972;Male;Indians;15 - 19 Years;8500
1972;Male;Indians;20 - 24 Years;6700
1972;Male;Indians;25 - 29 Years;4400
1972;Male;Indians;30 - 34 Years;5000
1972;Male;Indians;35 - 39 Years;5100
1972;Male;Indians;40 - 44 Years;7700
1972;Male;Indians;45 - 49 Years;7800
1972;Male;Indians;50 - 54 Years;6400
1972;Male;Indians;55 - 59 Years;4100
1972;Male;Indians;60 - 64 Years;2400
1972;Male;Indians;65 - 69 Years;1200
1972;Male;Indians;70 - 74 Years;na
1972;Male;Indians;75 - 79 Years;na
1972;Male;Indians;80 - 84 Years;na
1972;Male;Indians;85 - 89 Years;na
1972;Male;Indians;90 Years & Over;na
1972;Female;Indians;0  -  4 Years;7100
1972;Female;Indians;5  -  9 Years;9200
1972;Female;Indians;10 - 14 Years;9300
1972;Female;Indians;15 - 19 Years;7800
1972;Female;Indians;20 - 24 Years;6200
1972;Female;Indians;25 - 29 Years;3900
1972;Female;Indians;30 - 34 Years;4100
1972;Female;Indians;35 - 39 Years;3500
1972;Female;Indians;40 - 44 Years;2900
1972;Female;Indians;45 - 49 Years;2100
1972;Female;Indians;50 - 54 Years;1500
1972;Female;Indians;55 - 59 Years;900
1972;Female;Indians;60 - 64 Years;600
1972;Female;Indians;65 - 69 Years;300
1972;Female;Indians;70 - 74 Years;na
1972;Female;Indians;75 - 79 Years;na
1972;Female;Indians;80 - 84 Years;na
1972;Female;Indians;85 - 89 Years;na
1972;Female;Indians;90 Years & Over;na
1972;Male;Other;0  -  4 Years;2400
1972;Male;Other;5  -  9 Years;2200
1972;Male;Other;10 - 14 Years;1900
1972;Male;Other;15 - 19 Years;1600
1972;Male;Other;20 - 24 Years;1800
1972;Male;Other;25 - 29 Years;1800
1972;Male;Other;30 - 34 Years;1700
1972;Male;Other;35 - 39 Years;1800
1972;Male;Other;40 - 44 Years;1500
1972;Male;Other;45 - 49 Years;1400
1972;Male;Other;50 - 54 Years;1100
1972;Male;Other;55 - 59 Years;600
1972;Male;Other;60 - 64 Years;500
1972;Male;Other;65 - 69 Years;300
1972;Male;Other;70 - 74 Years;na
1972;Male;Other;75 - 79 Years;na
1972;Male;Other;80 - 84 Years;na
1972;Male;Other;85 - 89 Years;na
1972;Male;Other;90 Years & Over;na
1972;Female;Other;0  -  4 Years;2300
1972;Female;Other;5  -  9 Years;2100
1972;Female;Other;10 - 14 Years;2000
1972;Female;Other;15 - 19 Years;1800
1972;Female;Other;20 - 24 Years;1800
1972;Female;Other;25 - 29 Years;1700
1972;Female;Other;30 - 34 Years;1700
1972;Female;Other;35 - 39 Years;1400
1972;Female;Other;40 - 44 Years;1200
1972;Female;Other;45 - 49 Years;1000
1972;Female;Other;50 - 54 Years;800
1972;Female;Other;55 - 59 Years;600
1972;Female;Other;60 - 64 Years;400
1972;Female;Other;65 - 69 Years;300
1972;Female;Other;70 - 74 Years;na
1972;Female;Other;75 - 79 Years;na
1972;Female;Other;80 - 84 Years;na
1972;Female;Other;85 - 89 Years;na
1972;Female;Other;90 Years & Over;na
1973;Male;Malays;0  -  4 Years;18800
1973;Male;Malays;5  -  9 Years;25200
1973;Male;Malays;10 - 14 Years;26500
1973;Male;Malays;15 - 19 Years;21800
1973;Male;Malays;20 - 24 Years;15600
1973;Male;Malays;25 - 29 Years;10900
1973;Male;Malays;30 - 34 Years;8200
1973;Male;Malays;35 - 39 Years;8400
1973;Male;Malays;40 - 44 Years;7900
1973;Male;Malays;45 - 49 Years;7700
1973;Male;Malays;50 - 54 Years;6200
1973;Male;Malays;55 - 59 Years;3700
1973;Male;Malays;60 - 64 Years;2800
1973;Male;Malays;65 - 69 Years;1600
1973;Male;Malays;70 - 74 Years;na
1973;Male;Malays;75 - 79 Years;na
1973;Male;Malays;80 - 84 Years;na
1973;Male;Malays;85 - 89 Years;na
1973;Male;Malays;90 Years & Over;na
1973;Female;Malays;0  -  4 Years;18000
1973;Female;Malays;5  -  9 Years;24600
1973;Female;Malays;10 - 14 Years;24800
1973;Female;Malays;15 - 19 Years;20900
1973;Female;Malays;20 - 24 Years;15700
1973;Female;Malays;25 - 29 Years;10900
1973;Female;Malays;30 - 34 Years;9300
1973;Female;Malays;35 - 39 Years;9200
1973;Female;Malays;40 - 44 Years;7400
1973;Female;Malays;45 - 49 Years;5700
1973;Female;Malays;50 - 54 Years;4400
1973;Female;Malays;55 - 59 Years;2900
1973;Female;Malays;60 - 64 Years;2400
1973;Female;Malays;65 - 69 Years;1300
1973;Female;Malays;70 - 74 Years;na
1973;Female;Malays;75 - 79 Years;na
1973;Female;Malays;80 - 84 Years;na
1973;Female;Malays;85 - 89 Years;na
1973;Female;Malays;90 Years & Over;na
1973;Male;Chinese;0  -  4 Years;88800
1973;Male;Chinese;5  -  9 Years;97200
1973;Male;Chinese;10 - 14 Years;111300
1973;Male;Chinese;15 - 19 Years;109800
1973;Male;Chinese;20 - 24 Years;94600
1973;Male;Chinese;25 - 29 Years;67000
1973;Male;Chinese;30 - 34 Years;56600
1973;Male;Chinese;35 - 39 Years;46000
1973;Male;Chinese;40 - 44 Years;39400
1973;Male;Chinese;45 - 49 Years;31000
1973;Male;Chinese;50 - 54 Years;25800
1973;Male;Chinese;55 - 59 Years;24100
1973;Male;Chinese;60 - 64 Years;22400
1973;Male;Chinese;65 - 69 Years;15300
1973;Male;Chinese;70 - 74 Years;na
1973;Male;Chinese;75 - 79 Years;na
1973;Male;Chinese;80 - 84 Years;na
1973;Male;Chinese;85 - 89 Years;na
1973;Male;Chinese;90 Years & Over;na
1973;Female;Chinese;0  -  4 Years;82500
1973;Female;Chinese;5  -  9 Years;91400
1973;Female;Chinese;10 - 14 Years;104100
1973;Female;Chinese;15 - 19 Years;104400
1973;Female;Chinese;20 - 24 Years;90200
1973;Female;Chinese;25 - 29 Years;65100
1973;Female;Chinese;30 - 34 Years;56400
1973;Female;Chinese;35 - 39 Years;44500
1973;Female;Chinese;40 - 44 Years;39600
1973;Female;Chinese;45 - 49 Years;32200
1973;Female;Chinese;50 - 54 Years;28700
1973;Female;Chinese;55 - 59 Years;26800
1973;Female;Chinese;60 - 64 Years;24300
1973;Female;Chinese;65 - 69 Years;17200
1973;Female;Chinese;70 - 74 Years;na
1973;Female;Chinese;75 - 79 Years;na
1973;Female;Chinese;80 - 84 Years;na
1973;Female;Chinese;85 - 89 Years;na
1973;Female;Chinese;90 Years & Over;na
1973;Male;Indians;0  -  4 Years;7200
1973;Male;Indians;5  -  9 Years;8900
1973;Male;Indians;10 - 14 Years;10300
1973;Male;Indians;15 - 19 Years;9100
1973;Male;Indians;20 - 24 Years;7100
1973;Male;Indians;25 - 29 Years;4800
1973;Male;Indians;30 - 34 Years;5000
1973;Male;Indians;35 - 39 Years;4500
1973;Male;Indians;40 - 44 Years;7300
1973;Male;Indians;45 - 49 Years;7500
1973;Male;Indians;50 - 54 Years;6600
1973;Male;Indians;55 - 59 Years;4200
1973;Male;Indians;60 - 64 Years;2700
1973;Male;Indians;65 - 69 Years;1300
1973;Male;Indians;70 - 74 Years;na
1973;Male;Indians;75 - 79 Years;na
1973;Male;Indians;80 - 84 Years;na
1973;Male;Indians;85 - 89 Years;na
1973;Male;Indians;90 Years & Over;na
1973;Female;Indians;0  -  4 Years;6900
1973;Female;Indians;5  -  9 Years;8600
1973;Female;Indians;10 - 14 Years;9400
1973;Female;Indians;15 - 19 Years;8300
1973;Female;Indians;20 - 24 Years;6400
1973;Female;Indians;25 - 29 Years;4300
1973;Female;Indians;30 - 34 Years;4100
1973;Female;Indians;35 - 39 Years;3600
1973;Female;Indians;40 - 44 Years;3000
1973;Female;Indians;45 - 49 Years;2200
1973;Female;Indians;50 - 54 Years;1600
1973;Female;Indians;55 - 59 Years;1000
1973;Female;Indians;60 - 64 Years;700
1973;Female;Indians;65 - 69 Years;300
1973;Female;Indians;70 - 74 Years;na
1973;Female;Indians;75 - 79 Years;na
1973;Female;Indians;80 - 84 Years;na
1973;Female;Indians;85 - 89 Years;na
1973;Female;Indians;90 Years & Over;na
1973;Male;Other;0  -  4 Years;2600
1973;Male;Other;5  -  9 Years;2100
1973;Male;Other;10 - 14 Years;2000
1973;Male;Other;15 - 19 Years;1800
1973;Male;Other;20 - 24 Years;1800
1973;Male;Other;25 - 29 Years;1900
1973;Male;Other;30 - 34 Years;1900
1973;Male;Other;35 - 39 Years;1700
1973;Male;Other;40 - 44 Years;1600
1973;Male;Other;45 - 49 Years;1400
1973;Male;Other;50 - 54 Years;1100
1973;Male;Other;55 - 59 Years;700
1973;Male;Other;60 - 64 Years;400
1973;Male;Other;65 - 69 Years;300
1973;Male;Other;70 - 74 Years;na
1973;Male;Other;75 - 79 Years;na
1973;Male;Other;80 - 84 Years;na
1973;Male;Other;85 - 89 Years;na
1973;Male;Other;90 Years & Over;na
1973;Female;Other;0  -  4 Years;2400
1973;Female;Other;5  -  9 Years;2000
1973;Female;Other;10 - 14 Years;2100
1973;Female;Other;15 - 19 Years;1900
1973;Female;Other;20 - 24 Years;2000
1973;Female;Other;25 - 29 Years;1900
1973;Female;Other;30 - 34 Years;1700
1973;Female;Other;35 - 39 Years;1400
1973;Female;Other;40 - 44 Years;1200
1973;Female;Other;45 - 49 Years;1000
1973;Female;Other;50 - 54 Years;800
1973;Female;Other;55 - 59 Years;500
1973;Female;Other;60 - 64 Years;400
1973;Female;Other;65 - 69 Years;300
1973;Female;Other;70 - 74 Years;na
1973;Female;Other;75 - 79 Years;na
1973;Female;Other;80 - 84 Years;na
1973;Female;Other;85 - 89 Years;na
1973;Female;Other;90 Years & Over;na
1974;Male;Malays;0  -  4 Years;18000
1974;Male;Malays;5  -  9 Years;23400
1974;Male;Malays;10 - 14 Years;27200
1974;Male;Malays;15 - 19 Years;22900
1974;Male;Malays;20 - 24 Years;17000
1974;Male;Malays;25 - 29 Years;11800
1974;Male;Malays;30 - 34 Years;8000
1974;Male;Malays;35 - 39 Years;8800
1974;Male;Malays;40 - 44 Years;7400
1974;Male;Malays;45 - 49 Years;8000
1974;Male;Malays;50 - 54 Years;6300
1974;Male;Malays;55 - 59 Years;4100
1974;Male;Malays;60 - 64 Years;3000
1974;Male;Malays;65 - 69 Years;1700
1974;Male;Malays;70 - 74 Years;na
1974;Male;Malays;75 - 79 Years;na
1974;Male;Malays;80 - 84 Years;na
1974;Male;Malays;85 - 89 Years;na
1974;Male;Malays;90 Years & Over;na
1974;Female;Malays;0  -  4 Years;17100
1974;Female;Malays;5  -  9 Years;23100
1974;Female;Malays;10 - 14 Years;25300
1974;Female;Malays;15 - 19 Years;21600
1974;Female;Malays;20 - 24 Years;16600
1974;Female;Malays;25 - 29 Years;11800
1974;Female;Malays;30 - 34 Years;8900
1974;Female;Malays;35 - 39 Years;9600
1974;Female;Malays;40 - 44 Years;7400
1974;Female;Malays;45 - 49 Years;6000
1974;Female;Malays;50 - 54 Years;4600
1974;Female;Malays;55 - 59 Years;3000
1974;Female;Malays;60 - 64 Years;2400
1974;Female;Malays;65 - 69 Years;1500
1974;Female;Malays;70 - 74 Years;na
1974;Female;Malays;75 - 79 Years;na
1974;Female;Malays;80 - 84 Years;na
1974;Female;Malays;85 - 89 Years;na
1974;Female;Malays;90 Years & Over;na
1974;Male;Chinese;0  -  4 Years;90100
1974;Male;Chinese;5  -  9 Years;92800
1974;Male;Chinese;10 - 14 Years;109800
1974;Male;Chinese;15 - 19 Years;111900
1974;Male;Chinese;20 - 24 Years;97300
1974;Male;Chinese;25 - 29 Years;73800
1974;Male;Chinese;30 - 34 Years;56100
1974;Male;Chinese;35 - 39 Years;49400
1974;Male;Chinese;40 - 44 Years;40000
1974;Male;Chinese;45 - 49 Years;32600
1974;Male;Chinese;50 - 54 Years;26200
1974;Male;Chinese;55 - 59 Years;24400
1974;Male;Chinese;60 - 64 Years;22700
1974;Male;Chinese;65 - 69 Years;16200
1974;Male;Chinese;70 - 74 Years;na
1974;Male;Chinese;75 - 79 Years;na
1974;Male;Chinese;80 - 84 Years;na
1974;Male;Chinese;85 - 89 Years;na
1974;Male;Chinese;90 Years & Over;na
1974;Female;Chinese;0  -  4 Years;83600
1974;Female;Chinese;5  -  9 Years;87100
1974;Female;Chinese;10 - 14 Years;103600
1974;Female;Chinese;15 - 19 Years;106600
1974;Female;Chinese;20 - 24 Years;92900
1974;Female;Chinese;25 - 29 Years;71600
1974;Female;Chinese;30 - 34 Years;55700
1974;Female;Chinese;35 - 39 Years;48400
1974;Female;Chinese;40 - 44 Years;40200
1974;Female;Chinese;45 - 49 Years;33700
1974;Female;Chinese;50 - 54 Years;28600
1974;Female;Chinese;55 - 59 Years;26600
1974;Female;Chinese;60 - 64 Years;24600
1974;Female;Chinese;65 - 69 Years;18200
1974;Female;Chinese;70 - 74 Years;na
1974;Female;Chinese;75 - 79 Years;na
1974;Female;Chinese;80 - 84 Years;na
1974;Female;Chinese;85 - 89 Years;na
1974;Female;Chinese;90 Years & Over;na
1974;Male;Indians;0  -  4 Years;7000
1974;Male;Indians;5  -  9 Years;8400
1974;Male;Indians;10 - 14 Years;10200
1974;Male;Indians;15 - 19 Years;9700
1974;Male;Indians;20 - 24 Years;7500
1974;Male;Indians;25 - 29 Years;5300
1974;Male;Indians;30 - 34 Years;4900
1974;Male;Indians;35 - 39 Years;4200
1974;Male;Indians;40 - 44 Years;6700
1974;Male;Indians;45 - 49 Years;7400
1974;Male;Indians;50 - 54 Years;6500
1974;Male;Indians;55 - 59 Years;4400
1974;Male;Indians;60 - 64 Years;2900
1974;Male;Indians;65 - 69 Years;1400
1974;Male;Indians;70 - 74 Years;na
1974;Male;Indians;75 - 79 Years;na
1974;Male;Indians;80 - 84 Years;na
1974;Male;Indians;85 - 89 Years;na
1974;Male;Indians;90 Years & Over;na
1974;Female;Indians;0  -  4 Years;6700
1974;Female;Indians;5  -  9 Years;8200
1974;Female;Indians;10 - 14 Years;9500
1974;Female;Indians;15 - 19 Years;8500
1974;Female;Indians;20 - 24 Years;6700
1974;Female;Indians;25 - 29 Years;4900
1974;Female;Indians;30 - 34 Years;3800
1974;Female;Indians;35 - 39 Years;3800
1974;Female;Indians;40 - 44 Years;3000
1974;Female;Indians;45 - 49 Years;2300
1974;Female;Indians;50 - 54 Years;1700
1974;Female;Indians;55 - 59 Years;1000
1974;Female;Indians;60 - 64 Years;800
1974;Female;Indians;65 - 69 Years;400
1974;Female;Indians;70 - 74 Years;na
1974;Female;Indians;75 - 79 Years;na
1974;Female;Indians;80 - 84 Years;na
1974;Female;Indians;85 - 89 Years;na
1974;Female;Indians;90 Years & Over;na
1974;Male;Other;0  -  4 Years;2800
1974;Male;Other;5  -  9 Years;2000
1974;Male;Other;10 - 14 Years;2000
1974;Male;Other;15 - 19 Years;1800
1974;Male;Other;20 - 24 Years;1900
1974;Male;Other;25 - 29 Years;2100
1974;Male;Other;30 - 34 Years;1900
1974;Male;Other;35 - 39 Years;1800
1974;Male;Other;40 - 44 Years;1600
1974;Male;Other;45 - 49 Years;1400
1974;Male;Other;50 - 54 Years;1100
1974;Male;Other;55 - 59 Years;700
1974;Male;Other;60 - 64 Years;400
1974;Male;Other;65 - 69 Years;400
1974;Male;Other;70 - 74 Years;na
1974;Male;Other;75 - 79 Years;na
1974;Male;Other;80 - 84 Years;na
1974;Male;Other;85 - 89 Years;na
1974;Male;Other;90 Years & Over;na
1974;Female;Other;0  -  4 Years;2500
1974;Female;Other;5  -  9 Years;2000
1974;Female;Other;10 - 14 Years;2100
1974;Female;Other;15 - 19 Years;2000
1974;Female;Other;20 - 24 Years;2000
1974;Female;Other;25 - 29 Years;2100
1974;Female;Other;30 - 34 Years;1800
1974;Female;Other;35 - 39 Years;1500
1974;Female;Other;40 - 44 Years;1300
1974;Female;Other;45 - 49 Years;1000
1974;Female;Other;50 - 54 Years;800
1974;Female;Other;55 - 59 Years;500
1974;Female;Other;60 - 64 Years;400
1974;Female;Other;65 - 69 Years;300
1974;Female;Other;70 - 74 Years;na
1974;Female;Other;75 - 79 Years;na
1974;Female;Other;80 - 84 Years;na
1974;Female;Other;85 - 89 Years;na
1974;Female;Other;90 Years & Over;na
1975;Male;Malays;0  -  4 Years;17900
1975;Male;Malays;5  -  9 Years;21500
1975;Male;Malays;10 - 14 Years;27100
1975;Male;Malays;15 - 19 Years;24400
1975;Male;Malays;20 - 24 Years;18100
1975;Male;Malays;25 - 29 Years;13300
1975;Male;Malays;30 - 34 Years;7700
1975;Male;Malays;35 - 39 Years;8600
1975;Male;Malays;40 - 44 Years;7400
1975;Male;Malays;45 - 49 Years;8000
1975;Male;Malays;50 - 54 Years;6600
1975;Male;Malays;55 - 59 Years;4500
1975;Male;Malays;60 - 64 Years;2900
1975;Male;Malays;65 - 69 Years;1900
1975;Male;Malays;70 - 74 Years;na
1975;Male;Malays;75 - 79 Years;na
1975;Male;Malays;80 - 84 Years;na
1975;Male;Malays;85 - 89 Years;na
1975;Male;Malays;90 Years & Over;na
1975;Female;Malays;0  -  4 Years;16900
1975;Female;Malays;5  -  9 Years;21100
1975;Female;Malays;10 - 14 Years;25300
1975;Female;Malays;15 - 19 Years;22600
1975;Female;Malays;20 - 24 Years;17500
1975;Female;Malays;25 - 29 Years;13100
1975;Female;Malays;30 - 34 Years;8300
1975;Female;Malays;35 - 39 Years;9500
1975;Female;Malays;40 - 44 Years;7900
1975;Female;Malays;45 - 49 Years;6500
1975;Female;Malays;50 - 54 Years;4700
1975;Female;Malays;55 - 59 Years;3300
1975;Female;Malays;60 - 64 Years;2300
1975;Female;Malays;65 - 69 Years;1600
1975;Female;Malays;70 - 74 Years;na
1975;Female;Malays;75 - 79 Years;na
1975;Female;Malays;80 - 84 Years;na
1975;Female;Malays;85 - 89 Years;na
1975;Female;Malays;90 Years & Over;na
1975;Male;Chinese;0  -  4 Years;90400
1975;Male;Chinese;5  -  9 Years;88700
1975;Male;Chinese;10 - 14 Years;106900
1975;Male;Chinese;15 - 19 Years;114300
1975;Male;Chinese;20 - 24 Years;99800
1975;Male;Chinese;25 - 29 Years;83500
1975;Male;Chinese;30 - 34 Years;53500
1975;Male;Chinese;35 - 39 Years;52500
1975;Male;Chinese;40 - 44 Years;41500
1975;Male;Chinese;45 - 49 Years;34600
1975;Male;Chinese;50 - 54 Years;26600
1975;Male;Chinese;55 - 59 Years;24100
1975;Male;Chinese;60 - 64 Years;22900
1975;Male;Chinese;65 - 69 Years;16700
1975;Male;Chinese;70 - 74 Years;na
1975;Male;Chinese;75 - 79 Years;na
1975;Male;Chinese;80 - 84 Years;na
1975;Male;Chinese;85 - 89 Years;na
1975;Male;Chinese;90 Years & Over;na
1975;Female;Chinese;0  -  4 Years;84000
1975;Female;Chinese;5  -  9 Years;83200
1975;Female;Chinese;10 - 14 Years;101000
1975;Female;Chinese;15 - 19 Years;108300
1975;Female;Chinese;20 - 24 Years;95500
1975;Female;Chinese;25 - 29 Years;80700
1975;Female;Chinese;30 - 34 Years;52600
1975;Female;Chinese;35 - 39 Years;51500
1975;Female;Chinese;40 - 44 Years;41500
1975;Female;Chinese;45 - 49 Years;35700
1975;Female;Chinese;50 - 54 Years;28800
1975;Female;Chinese;55 - 59 Years;26900
1975;Female;Chinese;60 - 64 Years;25000
1975;Female;Chinese;65 - 69 Years;18800
1975;Female;Chinese;70 - 74 Years;na
1975;Female;Chinese;75 - 79 Years;na
1975;Female;Chinese;80 - 84 Years;na
1975;Female;Chinese;85 - 89 Years;na
1975;Female;Chinese;90 Years & Over;na
1975;Male;Indians;0  -  4 Years;6800
1975;Male;Indians;5  -  9 Years;7900
1975;Male;Indians;10 - 14 Years;9900
1975;Male;Indians;15 - 19 Years;10300
1975;Male;Indians;20 - 24 Years;7800
1975;Male;Indians;25 - 29 Years;6000
1975;Male;Indians;30 - 34 Years;4500
1975;Male;Indians;35 - 39 Years;4500
1975;Male;Indians;40 - 44 Years;6000
1975;Male;Indians;45 - 49 Years;7300
1975;Male;Indians;50 - 54 Years;6500
1975;Male;Indians;55 - 59 Years;4700
1975;Male;Indians;60 - 64 Years;2900
1975;Male;Indians;65 - 69 Years;1500
1975;Male;Indians;70 - 74 Years;na
1975;Male;Indians;75 - 79 Years;na
1975;Male;Indians;80 - 84 Years;na
1975;Male;Indians;85 - 89 Years;na
1975;Male;Indians;90 Years & Over;na
1975;Female;Indians;0  -  4 Years;6500
1975;Female;Indians;5  -  9 Years;7600
1975;Female;Indians;10 - 14 Years;9400
1975;Female;Indians;15 - 19 Years;8900
1975;Female;Indians;20 - 24 Years;7000
1975;Female;Indians;25 - 29 Years;5700
1975;Female;Indians;30 - 34 Years;3500
1975;Female;Indians;35 - 39 Years;4000
1975;Female;Indians;40 - 44 Years;3100
1975;Female;Indians;45 - 49 Years;2500
1975;Female;Indians;50 - 54 Years;1700
1975;Female;Indians;55 - 59 Years;1100
1975;Female;Indians;60 - 64 Years;700
1975;Female;Indians;65 - 69 Years;400
1975;Female;Indians;70 - 74 Years;na
1975;Female;Indians;75 - 79 Years;na
1975;Female;Indians;80 - 84 Years;na
1975;Female;Indians;85 - 89 Years;na
1975;Female;Indians;90 Years & Over;na
1975;Male;Other;0  -  4 Years;2800
1975;Male;Other;5  -  9 Years;2200
1975;Male;Other;10 - 14 Years;2000
1975;Male;Other;15 - 19 Years;1900
1975;Male;Other;20 - 24 Years;1800
1975;Male;Other;25 - 29 Years;2400
1975;Male;Other;30 - 34 Years;2200
1975;Male;Other;35 - 39 Years;1800
1975;Male;Other;40 - 44 Years;1600
1975;Male;Other;45 - 49 Years;1400
1975;Male;Other;50 - 54 Years;1200
1975;Male;Other;55 - 59 Years;800
1975;Male;Other;60 - 64 Years;400
1975;Male;Other;65 - 69 Years;300
1975;Male;Other;70 - 74 Years;na
1975;Male;Other;75 - 79 Years;na
1975;Male;Other;80 - 84 Years;na
1975;Male;Other;85 - 89 Years;na
1975;Male;Other;90 Years & Over;na
1975;Female;Other;0  -  4 Years;2700
1975;Female;Other;5  -  9 Years;2100
1975;Female;Other;10 - 14 Years;2000
1975;Female;Other;15 - 19 Years;2100
1975;Female;Other;20 - 24 Years;2100
1975;Female;Other;25 - 29 Years;2400
1975;Female;Other;30 - 34 Years;1800
1975;Female;Other;35 - 39 Years;1600
1975;Female;Other;40 - 44 Years;1200
1975;Female;Other;45 - 49 Years;1000
1975;Female;Other;50 - 54 Years;800
1975;Female;Other;55 - 59 Years;600
1975;Female;Other;60 - 64 Years;400
1975;Female;Other;65 - 69 Years;200
1975;Female;Other;70 - 74 Years;na
1975;Female;Other;75 - 79 Years;na
1975;Female;Other;80 - 84 Years;na
1975;Female;Other;85 - 89 Years;na
1975;Female;Other;90 Years & Over;na
1976;Male;Malays;0  -  4 Years;17300
1976;Male;Malays;5  -  9 Years;19800
1976;Male;Malays;10 - 14 Years;26700
1976;Male;Malays;15 - 19 Years;25400
1976;Male;Malays;20 - 24 Years;19400
1976;Male;Malays;25 - 29 Years;14500
1976;Male;Malays;30 - 34 Years;7800
1976;Male;Malays;35 - 39 Years;8500
1976;Male;Malays;40 - 44 Years;7700
1976;Male;Malays;45 - 49 Years;7800
1976;Male;Malays;50 - 54 Years;6800
1976;Male;Malays;55 - 59 Years;5000
1976;Male;Malays;60 - 64 Years;2900
1976;Male;Malays;65 - 69 Years;2100
1976;Male;Malays;70 - 74 Years;na
1976;Male;Malays;75 - 79 Years;na
1976;Male;Malays;80 - 84 Years;na
1976;Male;Malays;85 - 89 Years;na
1976;Male;Malays;90 Years & Over;na
1976;Female;Malays;0  -  4 Years;16000
1976;Female;Malays;5  -  9 Years;19500
1976;Female;Malays;10 - 14 Years;25100
1976;Female;Malays;15 - 19 Years;23300
1976;Female;Malays;20 - 24 Years;18500
1976;Female;Malays;25 - 29 Years;14300
1976;Female;Malays;30 - 34 Years;8300
1976;Female;Malays;35 - 39 Years;9200
1976;Female;Malays;40 - 44 Years;8300
1976;Female;Malays;45 - 49 Years;6800
1976;Female;Malays;50 - 54 Years;4900
1976;Female;Malays;55 - 59 Years;3700
1976;Female;Malays;60 - 64 Years;2300
1976;Female;Malays;65 - 69 Years;1800
